time (s),voltage (V),current (A)
142.550135002935,-2.15,-0.0009742
142.642520054784,-2.13,-0.0009365
142.734905106633,-2.11,-0.0008996
142.827290158482,-2.09,-0.0008642
142.919675210331,-2.07,-0.0008288
143.01206026218,-2.05,-0.0007943
143.104445314029,-2.03,-0.0007608
143.196830365878,-2.01,-0.0007279
143.289215417726,-1.99,-0.0006961
143.381600469575,-1.97,-0.0006651
143.473985521424,-1.95,-0.0006348
143.566370573273,-1.93,-0.0006054
143.658755625122,-1.91,-0.0005769
143.751140676971,-1.89,-0.0005492
143.84352572882,-1.87,-0.0005222
143.935910780669,-1.85,-0.0004961
144.028295832518,-1.83,-0.0004709
144.120680884367,-1.81,-0.0004465
144.213065936216,-1.79,-0.000423
144.305450988065,-1.77,-0.0004003
144.397836039914,-1.75,-0.000378
144.490221091763,-1.73,-0.000357
144.582606143612,-1.71,-0.0003368
144.674991195461,-1.69,-0.0003173
144.76737624731,-1.67,-0.0002988
144.859761299159,-1.65,-0.0002809
144.952146351008,-1.63,-0.0002638
145.044531402857,-1.61,-0.0002475
145.136916454706,-1.59,-0.0002319
145.229301506555,-1.57,-0.0002171
145.321686558403,-1.55,-0.000203
145.414071610252,-1.53,-0.0001895
145.506456662101,-1.51,-0.0001767
145.59884171395,-1.49,-0.0001647
145.691226765799,-1.47,-0.0001532
145.783611817648,-1.45,-0.0001424
145.875996869497,-1.43,-0.0001321
145.968381921346,-1.41,-0.0001224
146.060766973195,-1.39,-0.0001134
146.153152025044,-1.37,-0.0001048
146.245537076893,-1.35,-9.684e-05
146.337922128742,-1.33,-8.929e-05
146.430307180591,-1.31,-8.224e-05
146.52269223244,-1.29,-7.564e-05
146.615077284289,-1.27,-6.945e-05
146.707462336138,-1.25,-6.368e-05
146.799847387987,-1.23,-5.837e-05
146.892232439836,-1.21,-5.34e-05
146.984617491685,-1.19,-4.878e-05
147.077002543534,-1.17,-4.451e-05
147.169387595383,-1.15,-4.055e-05
147.261772647231,-1.13,-3.687e-05
147.35415769908,-1.11,-3.351e-05
147.446542750929,-1.09,-3.04e-05
147.538927802778,-1.07,-2.752e-05
147.631312854627,-1.05,-2.49e-05
147.723697906476,-1.03,-2.25e-05
147.816082958325,-1.01,-2.028e-05
147.908468010174,-0.99,-1.826e-05
148.000853062023,-0.97,-1.643e-05
148.093238113872,-0.95,-1.474e-05
148.185623165721,-0.93,-1.322e-05
148.27800821757,-0.91,-1.184e-05
148.370393269419,-0.89,-1.059e-05
148.462778321268,-0.87,-9.444e-06
148.555163373117,-0.85,-8.42e-06
148.647548424966,-0.83,-7.491e-06
148.739933476815,-0.81,-6.661e-06
148.832318528664,-0.79,-5.9e-06
148.924703580513,-0.77,-5.225e-06
149.017088632362,-0.75,-4.622e-06
149.109473684211,-0.73,-4.078e-06
149.20185873606,-0.71,-3.575e-06
149.294243787908,-0.69,-3.146e-06
149.386628839757,-0.67,-2.762e-06
149.479013891606,-0.65,-2.418e-06
149.571398943455,-0.63,-2.116e-06
149.663783995304,-0.61,-1.846e-06
149.756169047153,-0.59,-1.609e-06
149.848554099002,-0.57,-1.398e-06
149.940939150851,-0.55,-1.211e-06
150.0333242027,-0.53,-1.048e-06
150.125709254549,-0.51,-9.027e-07
150.218094306398,-0.49,-7.791e-07
150.310479358247,-0.47,-6.7e-07
150.402864410096,-0.45,-5.749e-07
150.495249461945,-0.43,-4.923e-07
150.587634513794,-0.41,-4.183e-07
150.680019565643,-0.39,-3.551e-07
150.772404617492,-0.37,-3.002e-07
150.864789669341,-0.35,-2.54e-07
150.95717472119,-0.33,-2.136e-07
151.049559773039,-0.31,-1.787e-07
151.141944824888,-0.29,-1.489e-07
151.234329876736,-0.27,-1.232e-07
151.326714928585,-0.25,-1.018e-07
151.419099980434,-0.23,-8.283e-08
151.511485032283,-0.21,-6.718e-08
151.603870084132,-0.19,-5.381e-08
151.696255135981,-0.17,-4.295e-08
151.78864018783,-0.15,-3.363e-08
151.881025239679,-0.13,-2.636e-08
151.973410291528,-0.11,-2e-08
152.065795343377,-0.09,-1.5e-08
152.158180395226,-0.07,-1.07e-08
152.250565447075,-0.05,-7.073e-09
152.804875758169,0.06,9.482e-09
152.897260810018,0.08,1.338e-08
152.989645861867,0.1,1.791e-08
153.082030913716,0.12,2.351e-08
153.174415965564,0.14,2.989e-08
153.266801017413,0.16,3.774e-08
153.359186069262,0.18,4.701e-08
153.451571121111,0.2,5.796e-08
153.54395617296,0.22,7.063e-08
153.636341224809,0.24,8.624e-08
153.728726276658,0.26,1.044e-07
153.821111328507,0.28,1.259e-07
153.913496380356,0.3,1.504e-07
154.005881432205,0.32,1.798e-07
154.098266484054,0.34,2.137e-07
154.190651535903,0.36,2.531e-07
154.283036587752,0.38,2.981e-07
154.375421639601,0.4,3.519e-07
154.46780669145,0.42,4.121e-07
154.560191743299,0.44,4.805e-07
154.652576795148,0.46,5.636e-07
154.744961846997,0.48,6.561e-07
154.837346898846,0.5,7.61e-07
154.929731950695,0.52,8.84e-07
155.022117002544,0.54,1.023e-06
155.114502054393,0.56,1.186e-06
155.206887106241,0.58,1.368e-06
155.29927215809,0.6,1.58e-06
155.391657209939,0.62,1.819e-06
155.484042261788,0.64,2.092e-06
155.576427313637,0.66,2.402e-06
155.668812365486,0.68,2.754e-06
155.761197417335,0.7,3.156e-06
155.853582469184,0.72,3.61e-06
155.945967521033,0.74,4.128e-06
156.038352572882,0.76,4.707e-06
156.130737624731,0.78,5.488e-06
156.22312267658,0.8,6.194e-06
156.315507728429,0.82,6.982e-06
156.407892780278,0.84,7.871e-06
156.500277832127,0.86,8.874e-06
156.592662883976,0.88,9.979e-06
156.685047935825,0.9,1.122e-05
156.777432987674,0.92,1.261e-05
156.869818039523,0.94,1.412e-05
156.962203091372,0.96,1.583e-05
157.054588143221,0.98,1.77e-05
157.146973195069,1,1.975e-05
157.239358246918,0.98,1.796e-05
157.331743298767,0.96,1.627e-05
157.424128350616,0.94,1.468e-05
157.516513402465,0.92,1.323e-05
157.608898454314,0.9,1.189e-05
157.701283506163,0.88,1.066e-05
157.793668558012,0.86,9.543e-06
157.886053609861,0.84,8.517e-06
157.97843866171,0.82,7.608e-06
158.070823713559,0.8,6.779e-06
158.163208765408,0.78,6.031e-06
158.255593817257,0.76,5.358e-06
158.347978869106,0.74,4.757e-06
158.440363920955,0.72,4.21e-06
158.532748972804,0.7,3.686e-06
158.625134024653,0.68,3.253e-06
158.717519076502,0.66,2.87e-06
158.809904128351,0.64,2.525e-06
158.9022891802,0.62,2.216e-06
158.994674232049,0.6,1.943e-06
159.087059283898,0.58,1.701e-06
159.179444335746,0.56,1.484e-06
159.271829387595,0.54,1.294e-06
159.364214439444,0.52,1.123e-06
159.456599491293,0.5,9.742e-07
159.548984543142,0.48,8.436e-07
159.641369594991,0.46,7.296e-07
159.73375464684,0.44,6.272e-07
159.826139698689,0.42,5.392e-07
159.918524750538,0.4,4.618e-07
160.010909802387,0.38,3.89e-07
160.103294854236,0.36,3.313e-07
160.195679906085,0.34,2.816e-07
160.288064957934,0.32,2.375e-07
160.380450009783,0.3,2.006e-07
160.472835061632,0.28,1.683e-07
160.565220113481,0.26,1.405e-07
160.65760516533,0.24,1.168e-07
160.749990217179,0.22,9.603e-08
160.842375269028,0.2,7.845e-08
160.934760320877,0.18,6.361e-08
161.027145372725,0.16,5.138e-08
161.119530424574,0.14,4.088e-08
161.211915476423,0.12,3.131e-08
161.304300528272,0.1,2.404e-08
161.396685580121,0.08,1.792e-08
161.48907063197,0.06,1.272e-08
162.043380943064,0.05,9.124e-09
162.135765994913,0.07,1.329e-08
162.228151046762,0.09,1.842e-08
162.320536098611,0.11,2.425e-08
162.41292115046,0.13,3.128e-08
162.505306202309,0.15,3.963e-08
162.597691254158,0.17,4.966e-08
162.690076306007,0.19,6.196e-08
162.782461357856,0.21,7.615e-08
162.874846409705,0.23,9.297e-08
162.967231461554,0.25,1.126e-07
163.059616513402,0.27,1.357e-07
163.152001565251,0.29,1.628e-07
163.2443866171,0.31,1.939e-07
163.336771668949,0.33,2.31e-07
163.429156720798,0.35,2.739e-07
163.521541772647,0.37,3.226e-07
163.613926824496,0.39,3.799e-07
163.706311876345,0.41,4.446e-07
163.798696928194,0.43,5.221e-07
163.891081980043,0.45,6.081e-07
163.983467031892,0.47,7.072e-07
164.075852083741,0.49,8.193e-07
164.16823713559,0.51,9.484e-07
164.260622187439,0.53,1.096e-06
164.353007239288,0.55,1.261e-06
164.445392291137,0.57,1.451e-06
164.537777342986,0.59,1.665e-06
164.630162394835,0.61,1.906e-06
164.722547446684,0.63,2.18e-06
164.814932498533,0.65,2.487e-06
164.907317550382,0.67,2.829e-06
164.999702602231,0.69,3.216e-06
165.092087654079,0.71,3.656e-06
165.184472705928,0.73,4.148e-06
165.276857757777,0.75,4.694e-06
165.369242809626,0.77,5.339e-06
165.461627861475,0.79,6.004e-06
165.554012913324,0.81,6.753e-06
165.646397965173,0.83,7.582e-06
165.738783017022,0.85,8.498e-06
165.831168068871,0.87,9.523e-06
165.92355312072,0.89,1.065e-05
166.015938172569,0.91,1.191e-05
166.108323224418,0.93,1.33e-05
166.200708276267,0.95,1.482e-05
166.293093328116,0.97,1.651e-05
166.385478379965,0.99,1.836e-05
166.477863431814,1.01,2.041e-05
166.570248483663,1.03,2.263e-05
166.662633535512,1.05,2.511e-05
166.755018587361,1.07,2.778e-05
166.84740363921,1.09,3.071e-05
166.939788691059,1.11,3.389e-05
167.032173742907,1.13,3.734e-05
167.124558794756,1.15,4.109e-05
167.216943846605,1.17,4.512e-05
167.309328898454,1.19,4.949e-05
167.401713950303,1.21,5.451e-05
167.494099002152,1.23,5.94e-05
167.586484054001,1.25,6.463e-05
167.67886910585,1.27,7.028e-05
167.771254157699,1.29,7.632e-05
167.863639209548,1.31,8.274e-05
167.956024261397,1.33,8.962e-05
168.048409313246,1.35,9.693e-05
168.140794365095,1.37,0.0001046
168.233179416944,1.39,0.0001126
168.325564468793,1.41,0.0001211
168.417949520642,1.43,0.0001298
168.510334572491,1.45,0.000139
168.60271962434,1.47,0.0001485
168.695104676189,1.49,0.0001583
168.787489728038,1.51,0.0001685
168.879874779887,1.53,0.000179
168.972259831735,1.55,0.0001897
169.064644883584,1.57,0.0002007
169.157029935433,1.59,0.0002118
169.249414987282,1.61,0.0002231
169.341800039131,1.63,0.0002347
169.43418509098,1.65,0.0002463
169.526570142829,1.67,0.000258
169.618955194678,1.69,0.0002696
169.711340246527,1.71,0.0002813
169.803725298376,1.73,0.0002931
169.896110350225,1.75,0.0003047
169.988495402074,1.77,0.0003162
170.080880453923,1.79,0.0003277
170.173265505772,1.81,0.000339
170.265650557621,1.83,0.0003499
170.35803560947,1.85,0.0003607
170.450420661319,1.87,0.0003711
170.542805713168,1.89,0.0003813
170.635190765017,1.91,0.0003912
170.727575816866,1.93,0.0004007
170.819960868715,1.95,0.0004096
170.912345920563,1.97,0.0004179
171.004730972412,1.99,0.000426
171.097116024261,2.01,0.0004333
171.18950107611,2.03,0.0004404
171.281886127959,2.05,0.0004469
171.374271179808,2.07,0.0004527
171.466656231657,2.09,0.0004578
171.559041283506,2.11,0.0004621
171.651426335355,2.13,0.000466
171.743811387204,2.15,0.0004696
171.836196439053,2.17,0.0004724
171.928581490902,2.19,0.0004745
172.020966542751,2.21,0.0004765
172.1133515946,2.23,0.0004778
172.205736646449,2.25,0.0004783
172.298121698298,2.27,0.0004784
172.390506750147,2.29,0.0004782
172.482891801996,2.31,0.0004776
172.575276853845,2.33,0.0004766
172.667661905694,2.35,0.0004754
172.760046957543,2.37,0.0004737
172.852432009392,2.39,0.0004717
172.94481706124,2.41,0.0004696
173.037202113089,2.43,0.0004672
173.129587164938,2.45,0.0004647
173.221972216787,2.47,0.0004619
173.314357268636,2.49,0.000459
173.406742320485,2.51,0.0004561
173.499127372334,2.53,0.0004534
173.591512424183,2.55,0.0004504
173.683897476032,2.57,0.0004474
173.776282527881,2.59,0.0004444
173.86866757973,2.61,0.0004417
173.961052631579,2.63,0.0004387
174.053437683428,2.65,0.0004361
174.145822735277,2.67,0.0004335
174.238207787126,2.69,0.0004306
174.330592838975,2.71,0.0004279
174.422977890824,2.73,0.0004252
174.515362942673,2.75,0.0004228
174.607747994522,2.77,0.0004204
174.700133046371,2.79,0.0004182
174.79251809822,2.81,0.0004158
174.884903150069,2.83,0.000414
174.977288201917,2.85,0.0004119
175.069673253766,2.87,0.0004096
175.162058305615,2.89,0.0004078
175.254443357464,2.91,0.0004061
175.346828409313,2.93,0.0004047
175.439213461162,2.95,0.0004034
175.531598513011,2.97,0.0004019
175.62398356486,2.99,0.0004012
175.716368616709,2.99,0.0003874
175.808753668558,2.97,0.0003635
175.901138720407,2.95,0.0003423
175.993523772256,2.93,0.0003227
176.085908824105,2.91,0.000305
176.178293875954,2.89,0.000289
176.270678927803,2.87,0.000274
176.363063979652,2.85,0.0002604
176.455449031501,2.83,0.0002477
176.54783408335,2.81,0.000236
176.640219135199,2.79,0.0002248
176.732604187048,2.77,0.0002143
176.824989238897,2.75,0.0002044
176.917374290745,2.73,0.0001949
177.009759342594,2.71,0.0001858
177.102144394443,2.69,0.0001778
177.194529446292,2.67,0.0001698
177.286914498141,2.65,0.0001622
177.37929954999,2.63,0.000155
177.471684601839,2.61,0.0001483
177.564069653688,2.59,0.0001418
177.656454705537,2.57,0.0001356
177.748839757386,2.55,0.0001296
177.841224809235,2.53,0.000124
177.933609861084,2.51,0.0001186
178.025994912933,2.49,0.0001134
178.118379964782,2.47,0.0001086
178.210765016631,2.45,0.0001038
178.30315006848,2.43,9.926e-05
178.395535120329,2.41,9.494e-05
178.487920172178,2.39,9.082e-05
178.580305224027,2.37,8.688e-05
178.672690275876,2.35,8.312e-05
178.765075327725,2.33,7.949e-05
178.857460379573,2.31,7.601e-05
178.949845431422,2.29,7.265e-05
179.042230483271,2.27,6.944e-05
179.13461553512,2.25,6.636e-05
179.227000586969,2.23,6.342e-05
179.319385638818,2.21,6.062e-05
179.411770690667,2.19,5.794e-05
179.504155742516,2.17,5.535e-05
179.596540794365,2.15,5.285e-05
179.688925846214,2.13,5.049e-05
179.781310898063,2.11,4.82e-05
179.873695949912,2.09,4.601e-05
179.966081001761,2.07,4.392e-05
180.05846605361,2.05,4.192e-05
180.150851105459,2.03,4.003e-05
180.243236157308,2.01,3.818e-05
180.335621209157,1.99,3.641e-05
180.428006261006,1.97,3.47e-05
180.520391312855,1.95,3.309e-05
180.612776364704,1.93,3.154e-05
180.705161416553,1.91,3.003e-05
180.797546468401,1.89,2.862e-05
180.88993152025,1.87,2.727e-05
180.982316572099,1.85,2.598e-05
181.074701623948,1.83,2.473e-05
181.167086675797,1.81,2.354e-05
181.259471727646,1.79,2.242e-05
181.351856779495,1.77,2.133e-05
181.444241831344,1.75,2.028e-05
181.536626883193,1.73,1.93e-05
181.629011935042,1.71,1.835e-05
181.721396986891,1.69,1.745e-05
181.81378203874,1.67,1.659e-05
181.906167090589,1.65,1.577e-05
181.998552142438,1.63,1.497e-05
182.090937194287,1.61,1.422e-05
182.183322246136,1.59,1.351e-05
182.275707297985,1.57,1.282e-05
182.368092349834,1.55,1.217e-05
182.460477401683,1.53,1.154e-05
182.552862453532,1.51,1.094e-05
182.645247505381,1.49,1.038e-05
182.73763255723,1.47,9.824e-06
182.830017609078,1.45,9.303e-06
182.922402660927,1.43,8.809e-06
183.014787712776,1.41,8.344e-06
183.107172764625,1.39,7.907e-06
183.199557816474,1.37,7.482e-06
183.291942868323,1.35,7.069e-06
183.384327920172,1.33,6.687e-06
183.476712972021,1.31,6.318e-06
183.56909802387,1.29,5.975e-06
183.661483075719,1.27,5.64e-06
183.753868127568,1.25,5.33e-06
183.846253179417,1.23,5.031e-06
183.938638231266,1.21,4.737e-06
184.031023283115,1.19,4.471e-06
184.123408334964,1.17,4.216e-06
184.215793386813,1.15,3.984e-06
184.308178438662,1.13,3.746e-06
184.400563490511,1.11,3.525e-06
184.49294854236,1.09,3.31e-06
184.585333594209,1.07,3.109e-06
184.677718646058,1.05,2.925e-06
184.770103697906,1.03,2.749e-06
184.862488749755,1.01,2.576e-06
184.954873801604,0.99,2.413e-06
185.047258853453,0.97,2.263e-06
185.139643905302,0.95,2.116e-06
185.232028957151,0.93,1.979e-06
185.324414009,0.91,1.851e-06
185.416799060849,0.89,1.728e-06
185.509184112698,0.87,1.611e-06
185.601569164547,0.85,1.502e-06
185.693954216396,0.83,1.398e-06
185.786339268245,0.81,1.301e-06
185.878724320094,0.79,1.206e-06
185.971109371943,0.77,1.119e-06
186.063494423792,0.75,1.036e-06
186.155879475641,0.73,9.573e-07
186.24826452749,0.71,8.834e-07
186.340649579339,0.69,8.138e-07
186.433034631188,0.67,7.482e-07
186.525419683037,0.65,6.866e-07
186.617804734886,0.63,6.281e-07
186.710189786735,0.61,5.746e-07
186.802574838583,0.59,5.243e-07
186.894959890432,0.57,4.77e-07
186.987344942281,0.55,4.339e-07
187.07972999413,0.53,3.938e-07
187.172115045979,0.51,3.55e-07
187.264500097828,0.49,3.19e-07
187.356885149677,0.47,2.861e-07
187.449270201526,0.45,2.559e-07
187.541655253375,0.43,2.284e-07
187.634040305224,0.41,2.027e-07
187.726425357073,0.39,1.793e-07
187.818810408922,0.37,1.582e-07
187.911195460771,0.35,1.387e-07
188.00358051262,0.33,1.214e-07
188.095965564469,0.31,1.057e-07
188.188350616318,0.29,9.156e-08
188.280735668167,0.27,7.881e-08
188.373120720016,0.25,6.698e-08
188.465505771865,0.23,5.674e-08
188.557890823714,0.21,4.767e-08
188.650275875563,0.19,3.954e-08
188.742660927411,0.17,3.258e-08
188.83504597926,0.15,2.67e-08
188.927431031109,0.13,2.139e-08
189.019816082958,0.11,1.687e-08
189.112201134807,0.09,1.301e-08
189.204586186656,0.07,9.575e-09
189.296971238505,0.05,6.544e-09
189.851281549599,0.06,7.894e-09
189.943666601448,0.08,1.106e-08
190.036051653297,0.1,1.473e-08
190.128436705146,0.12,1.901e-08
190.220821756995,0.14,2.411e-08
190.313206808844,0.16,3.002e-08
190.405591860693,0.18,3.712e-08
190.497976912542,0.2,4.53e-08
190.590361964391,0.22,5.478e-08
190.682747016239,0.24,6.565e-08
190.775132068088,0.26,7.838e-08
190.867517119937,0.28,9.285e-08
190.959902171786,0.3,1.095e-07
191.052287223635,0.32,1.283e-07
191.144672275484,0.34,1.51e-07
191.237057327333,0.36,1.757e-07
191.329442379182,0.38,2.038e-07
191.421827431031,0.4,2.348e-07
191.51421248288,0.42,2.711e-07
191.606597534729,0.44,3.102e-07
191.698982586578,0.46,3.559e-07
191.791367638427,0.48,4.061e-07
191.883752690276,0.5,4.626e-07
191.976137742125,0.52,5.287e-07
192.068522793974,0.54,5.98e-07
192.160907845823,0.56,6.75e-07
192.253292897672,0.58,7.61e-07
192.345677949521,0.6,8.567e-07
192.43806300137,0.62,9.611e-07
192.530448053219,0.64,1.076e-06
192.622833105068,0.66,1.205e-06
192.715218156916,0.68,1.347e-06
192.807603208765,0.7,1.501e-06
192.899988260614,0.72,1.671e-06
192.992373312463,0.74,1.853e-06
193.084758364312,0.76,2.054e-06
193.177143416161,0.78,2.27e-06
193.26952846801,0.8,2.509e-06
193.361913519859,0.82,2.766e-06
193.454298571708,0.84,3.044e-06
193.546683623557,0.86,3.341e-06
193.639068675406,0.88,3.665e-06
193.731453727255,0.9,4.013e-06
193.823838779104,0.92,4.384e-06
193.916223830953,0.94,4.784e-06
194.008608882802,0.96,5.193e-06
194.100993934651,0.98,5.635e-06
194.1933789865,1,6.115e-06
194.285764038349,0.98,5.617e-06
194.378149090198,0.96,5.157e-06
194.470534142047,0.94,4.731e-06
194.562919193896,0.92,4.333e-06
194.655304245744,0.9,3.946e-06
194.747689297593,0.88,3.61e-06
194.840074349442,0.86,3.295e-06
194.932459401291,0.84,3.009e-06
195.02484445314,0.82,2.742e-06
195.117229504989,0.8,2.495e-06
195.209614556838,0.78,2.266e-06
195.301999608687,0.76,2.058e-06
195.394384660536,0.74,1.865e-06
195.486769712385,0.72,1.686e-06
195.579154764234,0.7,1.522e-06
195.671539816083,0.68,1.372e-06
195.763924867932,0.66,1.234e-06
195.856309919781,0.64,1.11e-06
195.94869497163,0.62,9.941e-07
196.041080023479,0.6,8.896e-07
196.133465075328,0.58,7.955e-07
196.225850127177,0.56,7.087e-07
196.318235179026,0.54,6.285e-07
196.410620230875,0.52,5.587e-07
196.503005282724,0.5,4.942e-07
196.595390334572,0.48,4.366e-07
196.687775386421,0.46,3.815e-07
196.78016043827,0.44,3.353e-07
196.872545490119,0.42,2.933e-07
196.964930541968,0.4,2.557e-07
197.057315593817,0.38,2.226e-07
197.149700645666,0.36,1.924e-07
197.242085697515,0.34,1.66e-07
197.334470749364,0.32,1.424e-07
197.426855801213,0.3,1.217e-07
197.519240853062,0.28,1.038e-07
197.611625904911,0.26,8.771e-08
197.70401095676,0.24,7.38e-08
197.796396008609,0.22,6.167e-08
197.888781060458,0.2,5.14e-08
197.981166112307,0.18,4.215e-08
198.073551164156,0.16,3.407e-08
198.165936216005,0.14,2.73e-08
198.258321267854,0.12,2.159e-08
198.350706319703,0.1,1.675e-08
198.443091371552,0.08,1.253e-08
198.535476423401,0.06,8.933e-09
199.089786734494,-0.05,-6.94e-09
199.182171786343,-0.07,-1.058e-08
199.274556838192,-0.09,-1.49e-08
199.366941890041,-0.11,-2.007e-08
199.45932694189,-0.13,-2.661e-08
199.551711993739,-0.15,-3.465e-08
199.644097045588,-0.17,-4.433e-08
199.736482097437,-0.19,-5.568e-08
199.828867149286,-0.21,-6.985e-08
199.921252201135,-0.23,-8.736e-08
200.013637252984,-0.25,-1.078e-07
200.106022304833,-0.27,-1.327e-07
200.198407356682,-0.29,-1.622e-07
200.290792408531,-0.31,-1.969e-07
200.38317746038,-0.33,-2.379e-07
200.475562512229,-0.35,-2.867e-07
200.567947564078,-0.37,-3.429e-07
200.660332615926,-0.39,-4.094e-07
200.752717667775,-0.41,-4.871e-07
200.845102719624,-0.43,-5.711e-07
200.937487771473,-0.45,-6.755e-07
201.029872823322,-0.47,-7.955e-07
201.122257875171,-0.49,-9.356e-07
201.21464292702,-0.51,-1.097e-06
201.307027978869,-0.53,-1.281e-06
201.399413030718,-0.55,-1.494e-06
201.491798082567,-0.57,-1.737e-06
201.584183134416,-0.59,-2.015e-06
201.676568186265,-0.61,-2.332e-06
201.768953238114,-0.63,-2.691e-06
201.861338289963,-0.65,-3.104e-06
201.953723341812,-0.67,-3.569e-06
202.046108393661,-0.69,-4.096e-06
202.13849344551,-0.71,-4.687e-06
202.230878497359,-0.73,-5.331e-06
202.323263549208,-0.75,-6.09e-06
202.415648601057,-0.77,-6.938e-06
202.508033652906,-0.79,-7.894e-06
202.600418704754,-0.81,-8.959e-06
202.692803756603,-0.83,-1.016e-05
202.785188808452,-0.85,-1.15e-05
202.877573860301,-0.87,-1.299e-05
202.96995891215,-0.89,-1.466e-05
203.062343963999,-0.91,-1.65e-05
203.154729015848,-0.93,-1.855e-05
203.247114067697,-0.95,-2.081e-05
203.339499119546,-0.97,-2.33e-05
203.431884171395,-0.99,-2.606e-05
203.524269223244,-1.01,-2.91e-05
203.616654275093,-1.03,-3.244e-05
203.709039326942,-1.05,-3.607e-05
203.801424378791,-1.07,-4.005e-05
203.89380943064,-1.09,-4.443e-05
203.986194482489,-1.11,-4.919e-05
204.078579534338,-1.13,-5.418e-05
204.170964586187,-1.15,-5.97e-05
204.263349638036,-1.17,-6.569e-05
204.355734689885,-1.19,-7.221e-05
204.448119741734,-1.21,-7.926e-05
204.540504793582,-1.23,-8.683e-05
204.632889845431,-1.25,-9.5e-05
204.72527489728,-1.27,-0.0001038
204.817659949129,-1.29,-0.0001132
204.910045000978,-1.31,-0.0001231
205.002430052827,-1.33,-0.0001337
205.094815104676,-1.35,-0.000145
205.187200156525,-1.37,-0.000157
205.279585208374,-1.39,-0.0001698
205.371970260223,-1.41,-0.0001832
205.464355312072,-1.43,-0.0001973
205.556740363921,-1.45,-0.0002121
205.64912541577,-1.47,-0.0002278
205.741510467619,-1.49,-0.0002442
205.833895519468,-1.51,-0.0002614
205.926280571317,-1.53,-0.0002794
206.018665623166,-1.55,-0.0002981
206.111050675015,-1.57,-0.0003176
206.203435726864,-1.59,-0.000338
206.295820778713,-1.61,-0.0003591
206.388205830562,-1.63,-0.0003809
206.480590882411,-1.65,-0.0004035
206.572975934259,-1.67,-0.0004269
206.665360986108,-1.69,-0.000451
206.757746037957,-1.71,-0.0004758
206.850131089806,-1.73,-0.0004981
206.942516141655,-1.75,-0.000524
207.034901193504,-1.77,-0.0005507
207.127286245353,-1.79,-0.0005784
207.219671297202,-1.81,-0.0006068
207.312056349051,-1.83,-0.000636
207.4044414009,-1.85,-0.0006659
207.496826452749,-1.87,-0.0006966
207.589211504598,-1.89,-0.0007279
207.681596556447,-1.91,-0.0007597
207.773981608296,-1.93,-0.0007923
207.866366660145,-1.95,-0.0008255
207.958751711994,-1.97,-0.0008593
208.051136763843,-1.99,-0.0008936
208.143521815692,-2.01,-0.0009287
208.235906867541,-2.03,-0.0009641
208.32829191939,-2.05,-0.001
208.420676971239,-2.07,-0.001037
208.513062023087,-2.09,-0.001074
208.605447074936,-2.11,-0.001111
208.697832126785,-2.13,-0.001149
208.790217178634,-2.15,-0.001187
208.882602230483,-2.17,-0.001226
208.974987282332,-2.19,-0.001265
209.067372334181,-2.21,-0.001305
209.15975738603,-2.23,-0.001346
209.252142437879,-2.25,-0.001387
209.344527489728,-2.27,-0.001428
209.436912541577,-2.29,-0.001469
209.529297593426,-2.31,-0.00151
209.621682645275,-2.33,-0.001553
209.714067697124,-2.35,-0.001594
209.806452748973,-2.37,-0.001637
209.898837800822,-2.39,-0.00168
209.991222852671,-2.41,-0.001723
210.08360790452,-2.43,-0.001767
210.175992956369,-2.45,-0.001811
210.268378008218,-2.47,-0.001855
210.360763060067,-2.49,-0.001899
210.453148111916,-2.51,-0.001944
210.545533163764,-2.53,-0.001989
210.637918215613,-2.55,-0.002034
210.730303267462,-2.57,-0.00208
210.822688319311,-2.59,-0.002125
210.91507337116,-2.61,-0.002171
211.007458423009,-2.63,-0.002217
211.099843474858,-2.65,-0.002263
211.192228526707,-2.67,-0.002309
211.284613578556,-2.69,-0.002355
211.376998630405,-2.71,-0.002402
211.469383682254,-2.73,-0.002449
211.561768734103,-2.75,-0.002496
211.654153785952,-2.77,-0.002542
211.746538837801,-2.79,-0.00259
211.83892388965,-2.81,-0.002636
211.931308941499,-2.83,-0.002684
212.023693993348,-2.85,-0.002731
212.116079045197,-2.87,-0.002779
212.208464097046,-2.89,-0.002828
212.300849148895,-2.91,-0.002876
212.393234200744,-2.93,-0.002924
212.485619252592,-2.95,-0.002972
212.578004304441,-2.97,-0.003019
212.67038935629,-2.99,-0.003067
212.762774408139,-2.99,-0.003059
212.855159459988,-2.97,-0.002993
212.947544511837,-2.95,-0.002928
213.039929563686,-2.93,-0.002863
213.132314615535,-2.91,-0.0028
213.224699667384,-2.89,-0.002737
213.317084719233,-2.87,-0.002675
213.409469771082,-2.85,-0.002614
213.501854822931,-2.83,-0.002554
213.59423987478,-2.81,-0.002494
213.686624926629,-2.79,-0.002436
213.779009978478,-2.77,-0.002378
213.871395030327,-2.75,-0.00232
213.963780082176,-2.73,-0.002263
214.056165134025,-2.71,-0.002207
214.148550185874,-2.69,-0.002151
214.240935237723,-2.67,-0.002096
214.333320289572,-2.65,-0.002041
214.42570534142,-2.63,-0.001988
214.518090393269,-2.61,-0.001934
214.610475445118,-2.59,-0.001882
214.702860496967,-2.57,-0.00183
214.795245548816,-2.55,-0.001778
214.887630600665,-2.53,-0.001727
214.980015652514,-2.51,-0.001678
215.072400704363,-2.49,-0.001628
